 Kello      Hinta   M‰‰r‰  Ostaja   Myyj‰
 11:05:33    8.63     992     DDB     EPB
 11:05:31    8.63      70     NRD     EPB
 11:05:30    8.62     532     CSB     NEO
 11:05:18    8.63     160     OPS     EPB
 11:05:11    8.63    2159     BPP     EPB
 11:05:11    8.63     443     BPP     BPP
 11:04:46    8.62    7172     CSB     DBL
 11:04:42    8.62     710     CSB     NEO
 11:04:20    8.62     113     CSB     MLI
 11:04:20    8.62    1399     MLI     MLI
 11:04:17    8.62      20     CSB     CSB
 11:04:02    8.63     609     CDV     EPB
 11:04:02    8.63    4703     CDV     EPB
 11:04:02    8.63    1847     NON     EPB
 11:04:02    8.63     826     NON     UBS
 11:04:02    8.63     826     NON     UBS
 11:04:02    8.63     501     NON     NEO
 11:04:02    8.63     696     MSI     NEO
 11:04:02    8.63    1640     MSI     SGP
 11:04:02    8.63    1000     NRD     SGP
 11:04:02    8.63      20     NRD     SGP
 11:04:02    8.63    7340     SGP     SGP
 11:03:30    8.64    2310     CDV     EPB
 11:03:30    8.64     193     CDV     EPB
 11:03:30    8.63    2030     NRD     CDG
 11:03:30    8.63    4449     JPM     CDG
 11:03:30    8.63    1843     JPM     UBS
 11:03:30    8.63    1050     JPM     UBS
 11:03:30    8.63     793     JPM     UBS
 11:03:30    8.63    1843     JPM     UBS
 11:03:29    8.63    2095     JPM     NEO
 11:03:29    8.63    2611     JPM     GSI
 11:03:29    8.63    2530     JPM     GSI
 11:03:16    8.64    1000     SGP     EPB
 11:03:16    8.64      80     VDM     EPB
 11:03:16    8.64    3112     CDV     EPB
 11:03:16    8.64    2015     JPM     EPB
 11:03:16    8.64    4800     JPM     SGP
 11:02:58    8.64     527     JPM     UBS
 11:02:58    8.64      81     JPM     UBS
 11:02:58    8.64     607     JPM     UBS
 11:02:58    8.64     607     JPM     UBS
 11:02:57    8.64    1047     JPM     DBL
 11:02:55    8.64    5000     JPM     CAR
 11:02:51    8.64    2106     CDV     UBS
 11:02:51    8.64     400     OPS     UBS
 11:02:51    8.64      33     ENS     UBS
 11:02:51    8.64    2167     ENS     UBS
 11:02:51    8.64     810     CSB     UBS
 11:02:51    8.64     123     CSB     UBS
 11:02:51    8.64    1981     JPM     UBS
 11:02:44    8.65    1574     CDV     HBC
 11:02:44    8.65    2344     CDV     HBC
 11:02:44    8.64    5361     JPM     HBC
 11:02:44    8.64     173     JPM     HBC
 11:02:43    8.64     813     JPM     NEO
 11:02:34    8.64    4581     JPM     CAR
 11:01:15    8.65    2145     NIP     HBC
 11:01:15    8.65     836     NIP     HBC
 11:01:15    8.65    1309     NIP     CAR
 11:01:08    8.65    3691     EVL     CAR
 11:01:08    8.65    1809     EVL     EPB
 11:00:59    8.64     402     JPM     SGP
 11:00:42    8.64     380     CSB     CSB
 11:00:11    8.65     177     BPP     BPP
 11:00:05    8.64     450     JPM     NON
 10:59:56    8.64     461     JPM     NEO
 10:59:55    8.64     462     JPM     HBC
 10:59:55    8.64    3502     BPP     HBC
 10:59:55    8.64    1278     UBS     HBC
 10:59:41    8.64     179     UBS     NEO
 10:59:41    8.64    2913     CDV     NEO
 10:59:41    8.64     896     CDV     MLI
 10:59:41    8.64    2000     NON     MLI
 10:59:41    8.64    1558     JPM     MLI
 10:59:20    8.65     300     NON     NON
 10:59:04    8.64     350     JPM     DBL
 10:58:11    8.65    3210     CDV     EPB
 10:58:11    8.64    5434     JPM     HBC
 10:56:46    8.65    1231     NIP     EPB
 10:56:46    8.65      90     NIP     HBC
 10:56:39    8.65    3319     VDM     HBC
 10:56:39    8.65    5000     VDM     SHB
 10:56:25    8.66     402     SGP     HBC
 10:56:04    8.66      30     OPS     HBC
 10:55:52    8.65    4407     DBL     EPB
 10:55:52    8.65     500     VDM     EPB
 10:55:52    8.65    1000     ENS     EPB
 10:55:52    8.65     343     CAR     EPB
 10:55:45    8.65    1887     CDV     GSI
 10:55:45    8.65      39     CAR     GSI
 10:55:45    8.65      39     CAR     NEO
 10:55:45    8.65    1935     CDV     NEO
 10:55:45    8.65     694     CDV     EPB
 10:55:45    8.65    1462     MSI     EPB
 10:55:45    8.65    1500     NRD     EPB
 10:55:45    8.65    2594     EVL     EPB
 10:55:37    8.66    1500     OPS     HBC
 10:55:29    8.66       2     EVL     HBC
 10:55:23    8.66      56     SWB     HBC
 10:55:23    8.66    3000     SWB     CAR
 10:55:23    8.66     944     SWB     EPB
 10:55:19    8.66    2962     CDV     EPB
 10:55:18    8.66    2428     CDV     EPB
 10:55:18    8.66      66     GSI     EPB
 10:55:18    8.66    2504     GSI     EPB
 10:55:18    8.66    3946     NON     EPB
 10:55:18    8.66    5054     NON     EPB
 10:55:18    8.66    1246     EVL     EPB
 10:55:18    8.66    2840     CDV     NRD
 10:55:18    8.66    2160     ENS     NRD
 10:55:17    8.67     419     CDV     CAR
 10:55:17    8.67    2337     CDV     DBL
 10:55:16    8.67    2515     CDV     DBL
 10:55:15    8.67    5251     CDV     DBL
 10:55:15    8.67    1286     AOI     DBL
 10:55:15    8.67    3649     CDV     DBL
 10:55:15    8.67    1168     CDV     MSI
 10:55:15    8.67     538     CDV     NRD
 10:55:15    8.67     398     CDV     EPB
 10:55:15    8.66   15723     ENS     NEO
 10:55:08    8.66    1000     NON     NON
 10:54:18    8.67    2963     CDV     EPB
 10:54:17    8.67    2889     CDV     EPB
 10:54:17    8.67    1000     CDV     OPS
 10:54:17    8.67      54     CDV     NON
 10:54:16    8.67    1214     CDV     NON
 10:54:16    8.67      31     CDV     GSI
 10:54:16    8.67    1397     CDV     CDV
 10:53:28    8.67     732     NON     NON
 10:52:21    8.66       4     ENS     EVL
 10:52:16    8.67    5000     BPP     GSI
 10:52:16    8.66     358     ENS     EPB
 10:52:13    8.67     179     CDV     GSI
 10:52:13    8.67     500     CDV     EQB
 10:52:13    8.67    1450     CDV     CAR
 10:52:13    8.67    3550     DDB     CAR
 10:52:13    8.67    1650     DDB     EVL
 10:52:04    8.66      24     ENS     NRD
 10:52:03    8.66     300     ENS     CSB
 10:52:03    8.66     760     ENS     BPP
 10:52:03    8.66    2000     ENS     CDV
 10:52:03    8.66    3671     ENS     JPM
 10:51:23    8.65    5079     BPP     EPB
 10:51:23    8.65    1171     EVL     EPB
 10:51:22    8.65    2329     EVL     EPB
 10:51:21    8.65    3921     CDV     EPB
 10:51:20    8.65    5373     ABN     HBC
 10:51:20    8.65    5179     ABN     HBC
 10:51:20    8.65    1250     ABN     EPB
 10:51:20    8.65     561     ABN     DBL
 10:51:13    8.65     130     DDB     DBL
 10:50:57    8.65     100     EVL     DBL
 10:50:47    8.65     200     SGP     DBL
 10:50:47    8.65      70     VDM     DBL
 10:50:29    8.65    4000     NON     NEO
 10:50:29    8.65    5323     CDV     NEO
 10:50:29    8.65      50     NRD     NEO
 10:50:29    8.65    7242     JPM     NEO
 10:50:19    8.66    5000     EQB     EPB
 10:50:11    8.65     100     JPM     EVL
 10:50:00    8.67    3322     JPM     EVL
 10:49:41    8.66    6250     DBL     EPB
 10:49:40    8.66    2000     OPV     NEO
 10:49:40    8.66    3581     GSI     NEO
 10:49:40    8.66    1242     GSI     EVL
 10:49:40    8.66     462     MSI     EVL
 10:49:36    8.66    1000     MSI     SFB
 10:49:19    8.67      28     VDM     EVL
 10:49:09    8.67     350     NON     SGP
 10:49:09    8.67    2093     MLI     SGP
 10:49:09    8.67     400     NON     CDG
 10:49:09    8.67    8687     MLI     CDG
 10:49:06    8.67    3063     MLI     NEO
 10:49:06    8.67    6250     MLI     EPB
 10:49:06    8.67    1013     MLI     CDG
 10:49:06    8.67    3063     JPM     EQB
 10:49:06    8.67   16937     MLI     EQB
 10:49:02    8.67      50     MLI     EVL
 10:48:58    8.67    9000     MLI     EVL
 10:48:50    8.68      50     EVL     EQB
 10:48:44    8.67    3063     JPM     CDG
 10:48:44    8.67    2000     OPV     CDG
 10:48:44    8.67    9000     MLI     CDG
 10:48:41    8.67    4694     MLI     CDG
 10:48:41    8.67    9000     MLI     NEO
 10:48:41    8.67    2000     MLI     OPV
 10:48:41    8.67    2306     MLI     CSB
 10:48:41    8.67    2000     MLI     OPV
 10:48:41    8.67     610     MLI     BPP
 10:48:41    8.67     830     MLI     FIM
 10:48:41    8.67    4644     MLI     NEO
 10:48:41    8.67     200     MLI     FIM
 10:48:41    8.67    4950     MLI     EQB
 10:48:41    8.66    1462     MLI     MSI
 10:48:41    8.66    6250     MLI     EPB
 10:48:41    8.66    4961     MLI     CAR
 10:47:55    8.66      39     EVL     CAR
 10:47:51    8.65    1549     CSB     HBC
 10:47:51    8.65    3767     BPP     HBC
 10:47:51    8.65    4508     BPP     EPB
 10:47:51    8.65    1600     ENS     EPB
 10:47:45    8.65      92     DBL     EPB
 10:47:45    8.65     508     DBL     EVL
 10:47:45    8.65     692     BPP     EVL
 10:47:33    8.66      50     EVL     EPB
 10:47:24    8.66     586     EVL     GSI
 10:47:21    8.66    2000     OPV     CSB
 10:47:21    8.66     200     EVL     CSB
 10:47:12    8.67      50     EVL     EQB
 10:47:10    8.66    1200     FIM     UBS
 10:47:05    8.66      50     EVL     UBS
 10:47:02    8.65    2000     CDG     OPV
 10:47:02    8.65    2800     CDG     CAR
 10:47:02    8.65    3147     CDG     CAR
 10:47:02    8.65    1325     BPP     CAR
 10:47:02    8.64    1517     SGP     EPB
 10:47:02    8.64    4733     SGP     EPB
 10:47:02    8.64    3952     SGP     UBS
 10:47:02    8.64    2623     SGP     HBC
 10:47:02    8.64    2637     BPP     HBC
 10:47:02    8.64    2096     BPP     EPB
 10:46:57    8.64    1410     BPP     EPB
 10:46:53    8.64    1370     BPP     EPB
 10:46:29    8.64     124     EVL     EPB
 10:46:08    8.64      50     EVL     EPB
 10:46:05    8.64    1200     FIM     EPB
 10:45:41    8.65      28     EVL     CAR
 10:45:38    8.64    2063     EVL     EPB
 10:45:36    8.64    4142     SHB     EPB
 10:45:34    8.64      45     EVL     EPB
 10:45:21    8.64      50     EVL     NEO
 10:45:04    8.65     500     EVL     CAR
 10:44:59    8.64    4975     DDB     EVL
 10:44:56    8.64    5025     DDB     HBC
 10:44:56    8.64      50     EVL     HBC
 10:44:53    8.63    4812     JPM     EQB
 10:44:53    8.63    2063     CDG     EPB
 10:44:53    8.63    1000     FIM     EPB
 10:44:52    8.63    2317     CSB     EPB
 10:44:48    8.64     870     CSB     EPB
 10:44:48    8.64    7342     JPM     EVL
 10:44:48    8.64     500     NON     EVL
 10:44:48    8.64     939     CSB     EVL
 10:44:41    8.64     800     CSB     FIM
 10:44:41    8.64     400     DBL     FIM
 10:44:32    8.65     166     EVL     EQB
 10:44:22    8.64    1491     CDG     EPB
 10:44:22    8.64    3737     BPP     EPB
 10:44:22    8.64     747     BPP     EPB
 10:44:21    8.64     214     EVL     EPB
 10:44:06    8.64      61     EVL     EPB
 10:43:53    8.65      22     EVL     EQB
 10:43:52    8.63    2000     EVL     OPV
 10:43:52    8.63     558     EVL     BPP
 10:43:50    8.63      22     EVL     BPP
 10:43:47    8.62    5516     CSB     HBC
 10:43:47    8.62    5000     CSB     EQB
 10:43:36    8.62     475     EVL     OPV
 10:43:36    8.61    5276     EVL     EPB
 10:43:34    8.61     974     SGP     EPB
 10:43:29    8.61    5286     CDG     GSI
 10:43:29    8.61     713     CDG     HBC
 10:43:29    8.61    1328     CDG     HBC
 10:43:29    8.61    3700     EQB     HBC
 10:43:29    8.61    6300     EQB     EPB
 10:43:27    8.61    1056     EVL     OPV
 10:43:27    8.61    3944     EVL     EPB
 10:43:26    8.61    2656     EVL     EPB
 10:43:26    8.61    2344     EVL     EPB
 10:43:24    8.61    4256     EVL     EPB
 10:43:24    8.61     744     EVL     EPB
 10:43:24    8.61    5000     EVL     EPB
 10:43:23    8.61     370     SHB     EPB
 10:43:23    8.61     200     NON     EVL
 10:43:23    8.61    2000     OPV     EVL
 10:43:23    8.61    5000     CAR     EVL
 10:43:23    8.61    1250     DDB     EVL
 10:43:23    8.61     100     NRD     EVL
 10:43:12    8.62     236     EVL     EPB
 10:43:12    8.62    3514     EVL     EPB
 10:43:12    8.62    1250     EVL     EPB
 10:43:12    8.62    5000     EVL     EPB
 10:43:10    8.62    2000     OPV     EVL
 10:43:10    8.62      45     FIM     EVL
 10:43:10    8.62     100     FIM     EVL
 10:43:10    8.62    1293     EQB     EVL
 10:43:07    8.62    1600     EQB     EVL
 10:43:02    8.62     107     EQB     EVL
 10:43:02    8.63    1000     SFB     EVL
 10:43:02    8.63     200     EQB     EVL
 10:43:02    8.63     693     EQB     EVL
 10:42:42    8.63     607     EQB     DBL
 10:42:42    8.63     450     SFB     DBL
 10:42:39    8.64     200     OPS     EPB
 10:42:37    8.63      50     SFB     EVL
 10:42:35    8.64    1323     MLI     EPB
 10:42:35    8.64    1513     MLI     EPB
 10:42:22    8.65     500     NRD     CSB
 10:42:20    8.65    1000     NON     SGP
 10:42:20    8.65    2000     OPV     SGP
 10:42:20    8.65    2573     GSI     SGP
 10:42:20    8.65     500     OPS     SGP
 10:42:20    8.65   11357     OPS     SGP
 10:42:09    8.66    4392     EQB     HBC
 10:42:09    8.66     608     EQB     EPB
 10:41:53    8.66    5642     CDV     EPB
 10:41:53    8.66    2358     CDV     GSI
 10:41:53    8.66    2000     CDV     CDV
 10:41:43    8.66     248     CSB     GSI
 10:41:43    8.66    2752     CSB     CAR
 10:41:33    8.65    2000     OPS     FIM
 10:41:10    8.65     998     OPS     NON
 10:41:07    8.65     245     OPS     NRD
 10:41:07    8.65    6625     NEO     NRD
 10:40:51    8.65     254     NEO     EVL
 10:40:48    8.65    1200     NEO     NON
 10:40:48    8.65    1000     NEO     SFB
 10:40:46    8.65   12310     NEO     EVL
 10:40:46    8.65     600     DBL     EVL
 10:40:46    8.65    2090     EQB     EVL
 10:40:40    8.66     300     EQB     CAR
 10:40:02    8.66      55     BPP     CAR
 10:40:00    8.65     200     EQB     EQB
 10:39:48    8.66     500     NRD     CAR
 10:38:45    8.66     645     MSI     CAR
 10:38:44    8.66     748     MSI     CAR
 10:38:44    8.66     640     MSI     BPP
 10:38:42    8.66     140     EVL     BPP
 10:38:30    8.65    2100     EQB     CAR
 10:38:29    8.65    1250     OPV     EPB
 10:38:29    8.65    5000     EVL     EPB
 10:38:29    8.65    5174     CDG     HBC
 10:38:29    8.65     998     CDG     EPB
 10:38:29    8.65    5000     EVL     EPB
 10:38:29    8.65     552     EVL     EPB
 10:38:29    8.65     300     EVL     DBL
 10:38:29    8.65    4148     EVL     HBC
 10:38:14    8.65    1316     MSI     HBC
 10:38:09    8.65      66     NRD     HBC
 10:38:09    8.65     434     NRD     EPB
 10:37:39    8.65    2000     EQB     EPB
 10:37:18    8.65     600     NRD     EPB
 10:37:07    8.66    3216     IMC     EPB
 10:37:07    8.66    4284     IMC     EPB
 10:37:05    8.66    1966     MSI     EPB
 10:37:05    8.66     436     MSI     EVL
 10:37:05    8.66      64     FIM     EVL
 10:37:00    8.66     350     FIM     DDB
 10:36:58    8.66     586     FIM     EQB
 10:36:58    8.66     250     NON     EQB
 10:36:58    8.66    3495     EVL     EQB
 10:36:57    8.67    1389     MSI     ENS
 10:36:28    8.67    1212     MSI     ENS
 10:36:21    8.67    1000     NRD     ENS
 10:36:16    8.67    5867     EQB     ENS
 10:36:16    8.67    1000     EQB     DBL
 10:36:16    8.67    5000     EQB     EVL
 10:36:16    8.67    5186     EQB     GSI
 10:36:16    8.67    2947     EQB     CAR
 10:36:12    8.67    1168     MSI     CAR
 10:35:45    8.66     250     EVL     NRD
 10:35:42    8.66    1600     EVL     DBL
 10:35:42    8.66      84     EVL     UBS
 10:35:39    8.66    3822     MSI     UBS
 10:35:32    8.65     289     EQB     CSB
 10:35:32    8.65    3942     EQB     EPB
 10:35:31    8.64     200     EQB     EVL
 10:35:30    8.65    2308     MSI     EPB
 10:35:30    8.65     300     MSI     DBL
 10:35:30    8.65   10500     MSI     ENS
 10:35:30    8.65     324     MSI     EVL
 10:35:18    8.64     410     EQB     OPS
 10:34:57    8.65    1000     FIM     EVL
 10:34:47    8.64    5294     CDG     HBC
 10:34:47    8.64     492     CDG     EVL
 10:34:40    8.65    3740     BPP     EVL
 10:34:40    8.64    4550     CDG     EPB
 10:34:40    8.64    1200     NON     EPB
 10:34:40    8.64     500     OPS     EPB
 10:34:20    8.66    2150     NON     UBS
 10:34:20    8.65     850     NON     DBL
 10:34:20    8.65       7     OPS     DBL
 10:34:20    8.65    1993     OPS     OPV
 10:34:18    8.65       7     ENS     OPV
 10:34:18    8.65    1540     ENS     SGP
 10:34:18    8.65     671     ENS     EPB
 10:34:18    8.64     540     EVL     VDM
 10:34:18    8.64    1000     AOI     VDM
 10:34:18    8.65    5094     BPP     EPB
 10:34:18    8.65      78     CAR     EPB
 10:34:18    8.65     407     MSI     EPB
 10:34:18    8.65    1055     MSI     BPP
 10:34:12    8.65     450     DBL     BPP
 10:34:12    8.65    2000     OPV     BPP
 10:34:12    8.66    1608     MLI     BPP
 10:34:12    8.66    2600     ENS     SGP
 10:34:12    8.66    7642     MLI     SGP
 10:34:05    8.66     358     MLI     EPB
 10:33:52    8.67     200     ICM     CAR
 10:33:45    8.67     685     MSI     CAR
 10:33:45    8.67     765     MSI      UB
 10:33:44    8.67    1897     MSI      UB
 10:33:39    8.66    1000     MLI     CDV
 10:33:31    8.67    7338     CSB      UB
 10:33:31    8.67    3662     CSB     EQB
 10:33:26    8.67    1338     MSI     EQB
 10:33:24    8.66    1400     MLI     NRD
 10:33:24    8.66    1462     MLI     MSI
 10:33:24    8.66     590     MLI     BPP
 10:33:24    8.66    2412     MLI     EVL
 10:33:24    8.66    1250     MLI     DDB
 10:33:24    8.66    5000     MLI     CAR
 10:33:23    8.65     489     OPV     EPB
 10:33:23    8.65    2312     CSB     EPB
 10:33:23    8.65    2000     OPV     EPB
 10:33:23    8.65    1449     EQB     EPB
 10:33:23    8.65    3551     EQB     EPB
 10:33:13    8.65    2000     FIM     EPB
 10:33:13    8.65     699     MSI     EPB
 10:33:13    8.65     455     MSI     HBC
 10:33:11    8.65    4727     MLI     HBC
 10:33:11    8.65     273     MLI     EPB
 10:33:08    8.65    1078     MSI     EPB
 10:33:07    8.65      78     BPP     EPB
 10:33:00    8.65     500     FIM     EPB
